row_id,target_baseflow_collapse_14d,slice_low_baseline
545240881094855003,0,0
246804981129269348,0,0
742810856915378397,0,1
985050799544645277,0,0
367134573686574717,1,0
1102446288583582298,1,1
744487803230833885,1,1
439572806123171357,0,0
521967663178964298,1,1
643269697933351561,0,0
606536378387090623,0,0
519659786027323409,0,0
632038296979849053,1,1
407851230104589425,0,1
587876932717485291,1,1
430772264352592311,0,0
1122219531276994514,0,0
754288145414607555,0,1
1136665254176087519,0,0
489564564713587800,1,1
352937837493640948,0,0
559277110471682407,1,0
499648797447279718,1,0
4072360361704963,1,0
904597275479669009,0,0
1081383746753919201,0,1
804378220699356586,0,0
310734665532557380,0,0
18897454489256449,0,1
1009178822433926355,0,0
430213917217137571,1,0
104793458227449663,0,0
49301366360174441,0,0
642209386168928376,1,1
61869019208385009,0,1
709420266103053764,1,0
228603511449304695,0,0
187824798085483081,1,1
763389653530747261,1,1
627057209351473488,1,1
510130263915612576,0,0
426223172880950899,1,0
130145718801024993,1,1
533158966871801699,0,0
192577355785641243,1,0
285565437136259717,1,0
719141545748280565,0,0
1029141912810167442,0,1
786783143575354148,0,0
438827385874912944,1,1
543918028415097311,0,0
914208540561257394,1,0
336040507112569599,0,0
638957099049929575,0,0
111667691839996791,0,0
620109912650637234,0,0
591641202821546045,1,1
453013456540260849,0,0
1095686176908913514,0,0
822321931580144741,0,1
643960339732074415,1,0
878734393512782482,0,0
144607230522730675,1,1
410702583673728838,1,1
192430252103501421,1,1
870872785269743052,1,1
926502589301557693,0,1
390334139424628883,0,1
323525131868573569,0,0
1109707527093048811,1,1
686799248126449754,1,1
647644701857363917,0,0
111225010524996851,1,1
769358441820980703,0,1
998691795226589167,1,1
8809151559783360,1,0
800595548032976178,1,1
268906896894292992,1,0
784087628236908018,1,1
409991606182385979,0,0
704724078577610797,0,0
495869000102914697,1,1
18945146326528120,1,0
74414926489473746,1,1
1003744967878482586,0,0
307773100268149221,0,0
333331351940243556,1,1
283477666233008741,1,0
984477955199975463,1,0
423340562408955176,0,0
285516737453182369,1,1
158438647523561165,1,0
637298525890512348,1,0
610645306195610055,1,0
874183517595469310,0,1
359419188557132807,1,0
889459742579583716,0,0
539003540066279713,1,0
627574018289666978,0,0
275601447830235588,0,1
225485192169970694,1,1
857293941552508415,0,1
630389588831599338,0,0
523207491010438371,0,0
607178716991582541,1,1
1019283719742948300,0,0
942239267255366057,0,0
220855174893626138,0,0
672865337441508948,0,0
298191840999147920,0,0
76923349908018792,1,1
86582849194860842,1,1
361161393365696883,0,0
592356171051148660,0,0
1069104064941965264,0,0
1051095480510761143,1,1
495444858150299523,1,0
153369819792684316,1,0
972688406838712186,0,1
1053268252622042764,0,1
232628798830154365,0,1
972801172394892812,1,0
713609170916989853,0,0
1124303549048456200,0,0
627703844531349923,1,1
165024876677631357,1,1
742628447866470392,0,0
1004348988806776731,0,1
503571474024719741,0,1
1039339201042843925,1,1
616709654534966562,0,0
880526886885101715,0,1
459823344654349931,0,1
818728153374329448,0,1
473764489403644739,0,1
1116758391203370068,1,1
524225589304583523,1,1
651231593207958312,1,0
103247135949587921,1,0
742262546474341494,0,0
20416083911618334,0,1
161135380283453478,1,0
385606990919704982,0,0
404519750011796417,1,1
562705976488567421,1,1
815961383570723993,0,1
656569649372478438,1,1
1127502365837400400,0,0
951329012705148203,0,1
112045329399983702,1,0
590666290218919940,0,0
102579764544664181,1,0
1027403696829240954,0,0
555200522855843231,0,0
306088496240416699,0,0
405716154962228804,1,0
763438654920190588,0,0
665107094741293556,1,1
819478313048959071,1,0
1016299296591624073,1,1
391321569207698666,0,1
621971010858983516,0,0
461937717611265336,0,1
612337127517877494,1,1
512312430821882353,0,0
1143445763908341607,0,1
631413405793568537,1,1
130928214771193487,1,1
775067653211991571,1,1
991752503728253044,0,1
140596060403826102,0,0
468243670315529592,1,1
230095385215563235,0,0
48266261803755175,1,0
13856969652149496,1,1
494210216161802632,0,0
206824252561326205,0,1
924924780890856741,0,0
200987127541108312,1,0
52771327001479913,0,0
921173804642754587,1,0
360788969263314165,1,1
438567618660626575,0,1
1137688418741898330,0,0
571774327722670233,1,1
400774830820148013,0,1
477922991444231745,1,1
877263438876730778,0,0
684441258698530003,1,1
645372583035146543,1,0
782681650504969167,0,0
678194544169504476,1,1
240712437511153471,0,0
720726138491476731,0,0
696083726249378541,0,0
641122388292086333,1,1
139836169245168117,1,1
1103552569411628289,0,0
867468464200711712,0,0
383346640775429899,1,1
315337703472769237,0,1
670346158876496000,1,1
1006673391754455116,1,1
339449932122683242,0,0
644547955890367341,1,1
906937786135127360,0,0
579384302245815527,0,1
800132933118784933,1,0
751234456252436422,1,0
855883378573514228,0,1
38955165299517858,1,1
544569167433052564,1,0
43125717413732725,0,0
831977323879946793,0,0
861348584523944524,0,0
59769467613643386,0,0
667016879407402680,0,0
335998167951990710,0,0
271694020841293999,0,0
1109948716554368518,1,1
646132152760101146,1,1
719958412897012391,1,1
273889530510054964,1,1
1143968557660516027,0,0
408357602432748448,1,0
175287075113890142,1,0
572962828245736890,1,1
675646602881737960,0,0
232400682551576397,1,1
719030203133766887,1,1
511060949798973482,1,1
461233736297724554,1,0
314642435684957292,1,1
31652889900065102,1,1
150327058644808871,0,0
6095276011951466,1,1
967555602902977009,0,0
1144076218700223074,0,1
563171980402865202,0,0
219844329037619336,1,1
9858697137287405,0,0
639266866538314642,1,1
360425689274662761,0,1
141473580280182507,0,0
1110304772115781477,1,1
153550094491055957,1,0
867219919576388854,1,0
787118795208699931,1,1
470558218084670957,1,1
1037787350205715476,1,0
543205770894541816,1,0
600830873895352325,0,0
130415257058308743,1,1
549624581749707226,1,1
768719076627148349,1,1
225724232456574058,1,1
229665079514892090,1,0
645321615289323620,0,1
323243351889289102,0,0
1084124482049613729,1,1
771174823479575095,1,1
749213056314284440,1,1
467886252759874287,1,1
889734671265441123,1,0
653828218355856180,1,1
873865497380936378,1,0
370104965272263850,1,0
1024700187017940417,1,0
957896772023896642,0,1
434603624150491671,1,1
1045880369805431839,0,0
490978523100405894,0,0
894134561807969280,0,0
717064403220162414,0,0
200071423142803791,1,1
276196463360829950,1,1
450147796443400627,1,1
118420259534810839,1,1
738136952446135459,1,1
961619599044591680,1,1
248450460616641223,1,1
369934263820099100,0,0
535682787285061229,0,0
1039226354805492205,0,0
625031383727490186,1,1
977620896240409630,1,1
1074819733164525614,0,0
730922280187848896,0,1
34318169936257103,0,1
963639596195773695,0,0
425438887594748441,1,1
604831981367441018,0,1
814191662322578405,0,0
1116133006471593524,0,1
647733397317366765,0,0
427147719022004236,1,1
826197705098584898,0,0
869120596241664756,1,1
356444475460431625,1,1
177964937740323458,1,1
386226168699997141,0,0
661536422810893037,1,1
571458630968244629,1,1
931220242560572431,0,0
60658557889339781,1,1
255211879549491032,0,1
1133817604861845258,1,1
19006820987941013,1,0
205439107623531905,0,0
723080107616022188,1,1
763660212285272360,1,1
820015597400756897,0,0
1107865138090595438,0,1
976051199732609586,0,0
646902596328705850,1,1
178054657696529331,1,1
1002571686681054957,0,0
460654560762701424,1,1
699943019333685230,1,0
537632014208381326,0,0
6478889826960932,0,1
102931684082826214,0,0
843103286911327702,1,0
208090402998268016,1,0
63508311973818320,0,0
85393371023253475,1,1
332553381409469855,1,1
37116993587450694,0,0
801323296894837733,0,1
733136990453920105,0,0
136686814976733771,0,0
598061383926333583,1,1
829660327999079161,0,1
147740522658598128,1,1
617221092857513055,0,0
985959389234221652,1,1
338470548430632170,0,0
153403888545087832,1,1
850272965917573237,0,0
993711089027514847,0,1
81005072090920830,1,1
360182554878559146,0,1
20214175960766819,1,1
826176479506970966,0,0
952896419060247511,1,1
1084290846936955694,0,0
1132207153571977008,0,1
590799266628608757,1,0
979938898733804063,1,1
930333868795992239,1,1
903533299016753696,1,0
630731197911888778,0,1
64556580488490852,0,0
412851389808962853,0,0
867061985089653675,0,0
579074040604431503,1,0
416782842833910479,0,0
863706416473772419,0,1
374829063176133702,0,0
273638570800310476,1,0
648038616304152191,0,0
107134009936070576,1,1
653060087924501153,1,1
66266688640077477,1,1
433187493919983935,0,0
1057722777390734931,1,1
945929094240439193,0,1
36591938643200869,1,0
1145484914410694431,1,1
582264836960948895,0,1
960362491881751351,1,0
540550970822221073,0,0
7108990397838224,0,1
146747516956606481,1,0
686692068727743682,0,0
457228036383903039,0,1
186322531953964973,1,0
450759560317836606,0,1
1142912364004995145,1,0
245383696180701360,0,0
444876039162428817,1,1
103265361339714076,1,0
803049410481075309,1,1
479790782231256047,1,1
527428493260921606,1,1
290249728021134656,0,0
487671457192471957,0,0
421389701526877073,1,1
304361932329631132,1,1
343847542887387938,0,0
504243200659428845,1,1
980330312805325651,0,0
197956525972544613,1,0
810831430234760475,0,0
617622560236236487,0,0
852694984062854847,1,0
1090001437891264918,0,1
17215236310623047,1,1
189171761911782767,0,0
1120663209088635896,1,1
58121596077782575,0,0
1004067614558954000,1,1
379533816540654063,1,1
787750346503241560,1,1
660306177199577425,1,1
372052672957306467,1,0
537092742886726967,0,0
718262650470986069,1,0
921223350917122876,0,0
363986069314946591,1,0
403693584956148945,1,1
246164827232836495,0,1
596755941541060579,1,1
1134734666588021083,0,0
145624179952076615,1,1
567501291007519912,1,0
369164053003778317,1,1
602423728242846187,1,1
519943211441955004,1,1
548575151466630713,0,1
510261848690239887,0,0
1039928167976325544,1,1
74365031255353694,1,1
923279348433080981,0,0
1043354122330574256,0,0
426282553723563670,1,1
360695905523218557,1,1
547805725269334336,1,1
871753590492648809,0,0
400971223808482829,1,1
358536415606767373,0,1
475490472927459562,1,1
551795972591714210,1,1
154077164599063369,0,0
154712023888895532,1,1
1104901524894017398,0,1
459351633684248905,1,0
606648361293763122,1,0
858088280515442400,1,0
596917448954188017,0,0
732543872855818640,1,1
144477052065182358,0,0
756711228563136098,1,0
748187137535094550,1,1
818693860291346488,0,0
188433294710486608,1,0
466863950152605460,1,1
620544384917203391,0,1
255098719713902190,0,0
294221456152665352,0,0
963222131423499948,1,1
66231768053797229,1,0
301166168008812846,0,1
137428445752258190,1,0
756355198288686329,1,1
516364732892205189,1,0
608808857231896637,1,0
631279538210471086,0,0
755991276949031325,0,0
46862274937683110,1,1
576168942649334014,1,1
276217396108281277,1,0
357887510976806098,1,1
300660303920710260,0,0
210546858734169882,0,0
643014172648785064,1,1
741342504737668662,0,1
625381056725350059,0,0
73129894364295245,1,1
202667135283335417,1,0
693550193812952702,1,1
771626484777341414,1,1
1078427592178575655,0,1
1095063784463465232,0,0
298723315803388628,1,1
565496731987042387,0,0
1095591884781597701,1,1
7648377806063941,0,0
587487560356989821,0,0
541841695992216866,0,0
646292513289881427,1,1
797665840230302634,0,0
456270531059410584,1,1
1079910585190063845,0,0
552373581878148936,1,1
858746366731543182,1,1
802009328097776587,0,0
559817442585824473,1,0
185636536486334552,1,1
224800979549204325,1,1
852199067850262602,1,1
26953137811422103,0,1
3424185061366017,1,0
189988851966811288,1,1
223261889445336656,0,0
269142947741259737,0,0
639809230826474469,1,1
779639736653252593,1,1
997772488611932207,1,1
371211417493212209,1,1
458320762135627324,1,0
436920285947441712,0,0
746093315560797876,1,1
920894230699165393,1,1
490565827517748259,0,0
43629045269916990,0,0
669166296091367112,1,1
26374631408667057,0,0
728231918848161299,1,1
26404436066088798,0,1
484348387787002380,1,1
1034986175135397496,0,0
1087621031115655585,0,0
1114929352110325749,1,1
1089794676429267430,0,0
964792328430126185,1,1
866434873554139057,1,0
633460359059464704,1,1
15662414861594946,1,1
27335117142939389,0,0
630357944034322824,0,0
811390880466825626,0,0
966117134044386644,0,0
279096393702818858,0,0
1017184426675060904,0,0
594002659267439556,1,1
100371497958265213,1,1
396786129231419978,1,0
1129685905571229948,0,0
910897550938189844,0,0
6678928708871743,0,0
166510260575856984,1,0
709993325326752680,0,1
1051132503035930622,1,1
812744067328568042,1,1
288959138460892884,0,1
902516693621427030,0,0
269397064575065898,1,0
1018675258789991100,1,0
113047952718364088,1,0
480669451282075946,0,0
440284968639133112,1,0
936390034837261137,1,1
924425189431138218,0,0
359136320007289040,0,0
166129993988174372,1,0
344711432943902158,0,1
611456389577283778,1,1
984793060241378943,0,0
547128742470905054,0,1
137673248176721374,1,0
635057334283643441,0,0
801693604788673974,0,0
531327449601931005,0,0
559197719615491189,1,1
830345271778644806,0,0
265479875749569523,1,1
1028682932992981324,0,1
864888740785100292,1,0
626913136302196110,0,1
1044038698496216758,1,1
865561870322131043,1,0
628969972580524218,0,1
392127626550183145,1,1
1067421388953961268,0,0
739884071354822,1,0
35844767632858974,1,0
995023790801243971,0,0
106970959942336211,1,0
141211598785245602,1,1
391172188660178352,0,0
1033941031203433969,0,1
679224507048184057,0,0
1073528306346647160,0,0
532657696161347693,0,0
253419312599550977,0,0
215721161241313656,0,0
69271693925474062,0,0
324655140204163559,0,0
1109636177820569449,1,0
206512571299985481,0,0
121786046865912296,1,0
835587727674263783,0,0
812757604076212452,1,0
410676004719821083,0,0
805613022249715010,1,1
1059874835621027850,1,0
777047396438696288,1,1
1142111781205005076,1,0
698437882364226720,1,1
849582407900146457,0,0
276515200113266199,1,1
601713262280857685,1,1
234493429521632110,0,0
513348155713081356,0,0
425008737942130497,1,0
1036235794834311935,0,0
561430515461575128,0,0
999089668083482652,0,1
423097857367822258,0,1
1092668886574405283,1,1
135673593119714363,0,0
1061632711903653896,0,0
211951345804461441,0,1
141028697775175857,0,1
210343679903894309,1,1
692455474498071491,1,0
770307194327069423,0,0
1117955224098948628,0,0
654706070536974650,0,1
566568558571904991,0,1
232872228832135029,0,0
499631432500138793,0,0
666828552962747828,1,0
607122543893736276,0,0
469873789774540068,1,1
911263443408994174,0,0
1083055996657295081,0,0
775336831988552482,1,0
57254094903019062,1,1
185946331390062203,0,0
990042197646587281,1,0
451361227038085076,1,0
902739696470150139,1,1
7739395568975531,1,0
639492478256073180,1,0
45329758321380025,0,0
932008020951846936,1,1
97770844808306484,0,1
924269280704730022,0,0
121050662181839017,0,0
217508453885824479,0,1
495090697177974267,0,1
247986839939061079,0,1
781370585485112768,0,0
1146244422733329082,1,0
679324331931704923,0,0
342754169460241954,1,0
963346719984865370,1,1
100790958492992531,0,0
1089534999826360052,1,1
771450881385698302,0,0
658031536187535604,1,0
287357413345020551,0,0
685902889414925063,1,1
275970170376261948,0,1
83652483552425019,1,1
1052818343235408034,1,1
662122160885036413,1,1
421088446686803537,1,1
852737676204405587,1,0
164379534909202663,0,0
291904031118384897,1,1
693469179592158188,1,1
376967496165363265,1,1
144020710018518113,0,0
503054661563985516,1,0
220917611899536733,0,0
683645973536253262,1,1
434941698845723850,1,0
253575173939270962,0,1
538166650070885265,0,1
873188414408175185,1,1
973342314253972343,0,1
700791860510704813,1,1
6237444329577230,0,0
467986903589620352,1,1
1004447269589943488,0,1
1086986003708756782,0,0
161687649126163002,0,0
420992509103269662,0,0
309105429584653408,1,1
478050483768835262,0,1
707588203797960275,1,1
695342688857823510,0,0
251372581726110586,0,0
468192765960876240,1,0
580444180444373099,1,1
772131276278713702,0,0
738452162085849048,1,1
263451449460600546,0,0
546771299329806139,0,0
521592134912188149,0,0
269852689053728159,0,0
922593146103417455,1,1
155336925270671101,0,0
819499885781084415,1,1
755235893863137138,1,1
805516075093286286,0,0
10973281022473320,0,0
949352295694000421,1,1
281068718275242535,0,0
1131253853307603607,0,0
827616012327119154,1,0
211002655082578909,1,1
1080897109899605011,1,0
715244863451098072,0,0
78929547592979701,1,1
556764676110863974,0,0
295958378301992482,1,0
1035030426716901492,0,1
